ID du bulletin,Titre du bulletin,Type de bulletin,Date de publication,Lien du bulletin (ANSSI),Identifiant CVE,Score CVSS,Base Severity,Type CWE,Score EPSS,Description,Éditeur/Vendor,Produit,Versions affectées
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows Server 2022,10.0.20348.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows 10 Version 21H2,10.0.19044.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows 11 version 22H2,10.0.22621.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows 10 Version 22H2,10.0.19045.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows Server 2025 (Server Core installation),10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows 11 version 22H3,10.0.22631.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows 11 Version 23H2,10.0.22631.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,"Windows Server 2022, 23H2 Edition (Server Core installation)",10.0.25398.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows 11 Version 24H2,10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows Server 2025,10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows 10 Version 1507,10.0.10240.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows 10 Version 1607,10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows Server 2016,10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows Server 2008 Service Pack 2,6.0.6003.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows Server 2008 Service Pack 2 (Server Core installation),6.0.6003.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows Server 2008  Service Pack 2,6.0.6003.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows Server 2008 R2 Service Pack 1,6.1.7601.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows Server 2008 R2 Service Pack 1 (Server Core installation),6.1.7601.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows Server 2012,6.2.9200.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows Server 2012 (Server Core installation),6.2.9200.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows Server 2012 R2,6.3.9600.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33056,7.5,HIGH,CWE-284,0.001080000,Non disponible,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-47956,5.5,MEDIUM,CWE-73,0.000840000,Non disponible,Microsoft,Windows Security App,1000.0.0.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows 10 Version 1809,10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows Server 2019,10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows Server 2019 (Server Core installation),10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows Server 2022,10.0.20348.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows 10 Version 21H2,10.0.19044.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows 11 version 22H2,10.0.22621.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows 10 Version 22H2,10.0.19045.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows Server 2025 (Server Core installation),10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows 11 version 22H3,10.0.22631.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows 11 Version 23H2,10.0.22631.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,"Windows Server 2022, 23H2 Edition (Server Core installation)",10.0.25398.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows 11 Version 24H2,10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows Server 2025,10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows 10 Version 1507,10.0.10240.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows 10 Version 1607,10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows Server 2016,10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows Server 2012,6.2.9200.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows Server 2012 (Server Core installation),6.2.9200.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows Server 2012 R2,6.3.9600.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-32722,5.5,MEDIUM,CWE-284,0.000390000,Non disponible,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows 10 Version 1809,10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2019,10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2019 (Server Core installation),10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2022,10.0.20348.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows 10 Version 21H2,10.0.19044.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows 11 version 22H2,10.0.22621.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows 10 Version 22H2,10.0.19045.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2025 (Server Core installation),10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows 11 version 22H3,10.0.22631.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows 11 Version 23H2,10.0.22631.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,"Windows Server 2022, 23H2 Edition (Server Core installation)",10.0.25398.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows 11 Version 24H2,10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2025,10.0.26100.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows 10 Version 1507,10.0.10240.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows 10 Version 1607,10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2016,10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2016 (Server Core installation),10.0.14393.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2008 Service Pack 2,6.0.6003.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2008 Service Pack 2 (Server Core installation),6.0.6003.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2008  Service Pack 2,6.0.6003.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2008 R2 Service Pack 1,6.1.7601.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2008 R2 Service Pack 1 (Server Core installation),6.1.7601.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2012,6.2.9200.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2012 (Server Core installation),6.2.9200.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2012 R2,6.3.9600.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33073,8.8,HIGH,CWE-284,0.003230000,Non disponible,Microsoft,Windows Server 2012 R2 (Server Core installation),6.3.9600.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33064,8.8,HIGH,CWE-122,0.000700000,Non disponible,Microsoft,Windows 10 Version 1809,10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33064,8.8,HIGH,CWE-122,0.000700000,Non disponible,Microsoft,Windows Server 2019,10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33064,8.8,HIGH,CWE-122,0.000700000,Non disponible,Microsoft,Windows Server 2019 (Server Core installation),10.0.17763.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33064,8.8,HIGH,CWE-122,0.000700000,Non disponible,Microsoft,Windows Server 2022,10.0.20348.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33064,8.8,HIGH,CWE-122,0.000700000,Non disponible,Microsoft,Windows 10 Version 21H2,10.0.19044.0
CERTFR-2025-AVI-0499,Multiples vulnérabilités dans Microsoft Windows (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0499/,CVE-2025-33064,8.8,HIGH,CWE-122,0.000700000,Non disponible,Microsoft,Windows 11 version 22H2,10.0.22621.0
